1571137912.000000, IBI
31.017045,0.750034
31.876459,0.859414
32.610868,0.734409
33.376528,0.765660
44.127020,0.687531
44.892680,0.765660
45.642714,0.750034
46.377123,0.734409
47.111531,0.734409
47.752186,0.640654
48.439717,0.687531
49.095997,0.656280
49.752277,0.656280
50.439809,0.687531
51.158592,0.718783
51.861749,0.703157
52.580532,0.718783
53.299315,0.718783
53.986846,0.687531
54.674378,0.687531
61.299681,0.687531
62.049715,0.750034
62.799750,0.750034
63.534158,0.734409
64.252941,0.718783
64.987350,0.734409
65.706133,0.718783
66.393664,0.687531
67.159324,0.765660
70.596982,0.562526
84.863260,0.718783
85.582042,0.718783
86.300825,0.718783
87.019608,0.718783
87.644637,0.625029
88.379045,0.734409
88.957197,0.578151
89.691606,0.734409
90.457266,0.765660
91.082294,0.625029
91.738574,0.656280
92.504234,0.765660
93.066760,0.562526
100.676483,0.687531
101.301512,0.625029
101.957792,0.656280
102.645324,0.687531
103.270352,0.625029
103.989135,0.718783
104.567286,0.578151
105.192315,0.625029
105.801718,0.609403
106.411121,0.609403
106.958021,0.546900
107.567424,0.609403
108.161201,0.593777
112.677033,0.578151
113.239558,0.562526
113.786458,0.546900
114.411487,0.625029
114.974013,0.562526
115.583416,0.609403
116.302199,0.718783
117.036607,0.734409
117.755390,0.718783
118.646056,0.890666
119.505470,0.859414
120.286756,0.781286
130.302840,0.656280
135.240566,0.640654
135.928097,0.687531
136.646880,0.718783
137.350037,0.703157
138.084446,0.734409
138.803229,0.718783
139.537637,0.734409
140.272046,0.734409
141.006454,0.734409
141.725237,0.718783
142.428395,0.703157
143.115926,0.687531
147.959898,0.718783
148.631804,0.671906
149.288084,0.656280
154.491447,0.562526
159.335418,0.781286
160.132330,0.796911
160.851113,0.718783
161.569896,0.718783
162.241802,0.671906
162.929333,0.687531
163.569987,0.640654
164.163764,0.593777
164.773167,0.609403
165.382570,0.609403
169.226496,0.671906
169.929653,0.703157
170.632811,0.703157
171.304716,0.671906
171.992248,0.687531
172.695405,0.703157
173.351685,0.656280
174.023591,0.671906
174.711122,0.687531
175.429905,0.718783
176.101811,0.671906
183.133383,0.578151
183.774037,0.640654
184.414691,0.640654
195.227686,0.593777
195.883966,0.656280
196.618375,0.734409
197.274655,0.656280
198.009064,0.734409
198.680969,0.671906
199.431004,0.750034
200.196664,0.765660
200.899821,0.703157
201.665481,0.765660
202.478018,0.812537
203.337433,0.859414
206.634459,0.625029
210.994033,0.734409
211.619062,0.625029
212.290967,0.671906
212.994125,0.703157
213.681656,0.687531
214.384813,0.703157
215.103596,0.718783
215.838005,0.734409
216.619291,0.781286
217.322448,0.703157
218.072482,0.750034
218.791265,0.718783
227.151023,0.671906
227.854180,0.703157
228.494834,0.640654
238.839058,0.671906
239.464086,0.625029
240.135992,0.671906
240.823524,0.687531
241.432926,0.609403
242.104832,0.671906
242.714235,0.609403
243.292387,0.578151
252.949079,0.750034
253.699113,0.750034
254.449147,0.750034
255.214807,0.765660
255.980467,0.765660
256.761753,0.781286
261.621351,0.812537
262.246379,0.625029
271.153037,0.640654
271.778065,0.625029
272.387468,0.609403
272.996871,0.609403
273.621900,0.625029
274.246928,0.625029
274.918834,0.671906
275.590740,0.671906
276.262646,0.671906
276.918926,0.656280
277.575206,0.656280
278.247112,0.671906
278.919017,0.671906
279.606549,0.687531
280.231577,0.625029
280.934735,0.703157
281.606640,0.671906
282.294172,0.687531
297.122976,0.671906
297.888636,0.765660
303.248256,0.750034
303.779530,0.531274
304.435810,0.656280
305.029588,0.593777
305.670242,0.640654
306.295270,0.625029
306.967176,0.671906
307.623456,0.656280
308.232859,0.609403
308.873513,0.640654
309.451665,0.578151
310.045442,0.593777
310.670471,0.625029
311.279874,0.609403
311.842399,0.562526
316.623868,0.531274
317.248897,0.625029
321.374086,0.640654
330.249492,0.656280
330.905772,0.656280
331.515175,0.609403
332.187081,0.671906
332.827735,0.640654
333.452764,0.625029
334.109044,0.656280
334.780949,0.671906
335.452855,0.671906
336.124761,0.671906
336.796667,0.671906
337.468572,0.671906
338.109227,0.640654
338.765507,0.656280
339.406161,0.640654
340.062441,0.656280
340.718721,0.656280
350.047273,0.625029
350.703553,0.656280
351.391085,0.687531
352.078616,0.687531
352.813025,0.734409
353.484931,0.671906
354.188088,0.703157
354.875619,0.687531
355.500648,0.625029
356.172554,0.671906
356.781956,0.609403
357.422611,0.640654
358.047639,0.625029
358.578914,0.531274
363.704148,0.703157
364.391680,0.687531
365.063586,0.671906
365.719866,0.656280
366.407397,0.687531
367.126180,0.718783
367.798086,0.671906
368.438740,0.640654
369.235651,0.796911
369.860680,0.625029
370.595089,0.734409
375.251552,0.750034
375.923458,0.671906
376.673492,0.750034
377.407901,0.734409
378.095432,0.687531
378.767338,0.671906
379.548624,0.781286
380.267406,0.718783
386.064547,0.593777
386.705201,0.640654
387.314604,0.609403
388.017761,0.703157
388.752170,0.734409
400.987105,0.734409
401.705888,0.718783
402.393419,0.687531
403.049699,0.656280
403.659102,0.609403
404.252879,0.593777
408.846840,0.656280
409.581248,0.734409
410.237528,0.656280
410.831306,0.593777
415.565897,0.734409
416.284680,0.718783
417.003463,0.718783
417.737872,0.734409
418.472280,0.734409
426.738284,0.843789
429.722795,0.609403
430.394701,0.671906
431.066607,0.671906
431.738513,0.671906
432.519798,0.781286
433.222955,0.703157
433.894861,0.671906
434.598018,0.703157
435.457433,0.859414
449.364319,0.750034
450.129979,0.765660
450.801885,0.671906
455.395845,0.593777
456.036500,0.640654
456.692780,0.656280
457.333434,0.640654
458.005340,0.671906
458.708497,0.703157
459.364777,0.656280
460.052309,0.687531
460.692963,0.640654
461.489874,0.796911
462.161780,0.671906
462.864937,0.703157
463.474340,0.609403
464.161872,0.687531
464.818152,0.656280
465.458806,0.640654
466.052583,0.593777
466.630735,0.578151
467.208886,0.578151
471.615338,0.734409
472.334121,0.718783
473.099781,0.765660
473.865441,0.765660
474.615475,0.750034
475.334258,0.718783
476.037415,0.703157
476.787450,0.750034
477.443730,0.656280
478.131261,0.687531
478.850044,0.718783
479.459447,0.609403
480.115727,0.656280
480.787633,0.671906
481.428287,0.640654
482.022064,0.593777
482.709596,0.687531
483.350250,0.640654
484.053407,0.703157
484.694062,0.640654
485.397219,0.703157
486.069124,0.671906
486.772282,0.703157
487.444187,0.671906
488.084842,0.640654
488.694245,0.609403
489.319273,0.625029
489.897425,0.578151
490.522453,0.625029
493.069445,0.671906
493.710099,0.640654
494.397631,0.687531
495.053911,0.656280
495.725816,0.671906
507.616986,0.734409
508.367020,0.750034
509.101429,0.734409
521.586375,0.687531
522.289532,0.703157
522.992690,0.703157
523.742724,0.750034
524.461507,0.718783
525.164664,0.703157
525.852196,0.687531
526.539727,0.687531
527.164756,0.625029
527.789784,0.625029
528.383561,0.593777
528.977339,0.593777
529.586741,0.609403
530.196144,0.609403
530.836799,0.640654
531.508704,0.671906
532.196236,0.687531
532.899393,0.703157
533.618176,0.718783
534.352585,0.734409
535.055742,0.703157
535.743273,0.687531
536.430805,0.687531
549.650160,0.625029
550.353317,0.703157
551.072100,0.718783
551.759631,0.687531
552.478414,0.718783
553.244074,0.765660
553.947232,0.703157
554.681640,0.734409
555.369172,0.687531
565.854026,0.828163
569.213555,0.671906
569.854209,0.640654
575.760730,0.687531
576.588893,0.828163
577.245173,0.656280
577.932704,0.687531
578.573359,0.640654
579.245264,0.671906
579.901544,0.656280
580.589076,0.687531
587.792531,0.562526
588.495688,0.703157
589.167593,0.671906
594.183448,0.703157
594.933482,0.750034
595.621014,0.687531
596.308545,0.687531
597.027328,0.718783
597.746111,0.718783
598.418017,0.671906
599.152426,0.734409
599.730577,0.578151
600.355606,0.625029
600.980634,0.625029
607.996580,0.625029
608.637235,0.640654
