1571136568.000000
1.000000
103.00
86.50
78.00
73.75
84.40
91.67
96.86
100.50
103.67
106.00
107.64
109.00
110.08
111.07
111.87
112.56
113.12
113.56
114.00
114.45
114.95
115.18
115.39
115.38
115.36
115.23
115.07
114.93
114.59
114.20
113.84
113.47
113.15
112.79
112.54
112.28
112.05
111.87
111.69
111.55
111.51
111.52
111.37
111.30
111.16
110.98
110.79
110.75
111.06
111.36
112.39
113.40
114.34
115.24
116.11
116.98
117.81
118.60
119.36
120.08
121.07
122.48
124.07
125.63
126.08
126.50
126.90
127.32
127.68
128.10
128.60
129.10
129.62
130.12
130.65
130.03
129.43
128.75
128.08
127.40
126.68
126.05
125.43
124.88
124.32
123.80
123.32
122.85
122.52
122.23
121.93
121.68
121.42
121.18
120.82
120.33
119.83
119.33
118.85
118.33
117.72
117.03
116.48
115.88
115.35
114.80
114.28
113.63
112.68
111.80
110.22
108.62
107.05
105.47
103.87
102.20
100.80
99.33
97.88
96.42
94.98
93.67
92.37
91.17
89.95
88.70
87.48
86.28
85.10
83.92
82.70
81.50
80.37
79.20
77.95
77.88
77.82
77.83
77.78
77.67
77.48
77.33
77.18
76.98
76.78
76.58
76.37
76.15
75.78
75.43
75.12
74.70
74.30
73.90
73.58
73.40
73.27
73.12
72.98
72.88
72.82
72.78
72.73
72.77
72.80
72.87
72.92
72.98
73.08
73.12
73.22
73.33
73.47
73.62
73.82
74.05
74.05
74.12
74.20
74.30
74.37
74.47
74.53
74.47
74.45
74.48
74.50
74.53
74.55
74.58
74.62
74.60
74.60
74.73
74.90
75.03
75.18
75.35
75.45
75.67
76.00
76.30
76.55
76.83
77.10
77.37
77.65
77.88
78.18
78.52
78.85
79.32
79.78
80.23
80.68
81.13
81.52
81.90
82.15
82.40
82.67
82.92
83.22
83.43
83.63
83.87
84.08
84.28
84.43
84.62
84.82
85.00
85.18
85.38
85.55
85.70
85.87
86.00
86.07
86.10
86.08
86.03
86.03
86.08
85.97
85.85
85.72
85.57
85.43
85.30
85.22
85.15
84.97
84.72
84.53
84.38
84.22
84.03
83.92
83.77
83.55
83.28
83.05
82.83
82.57
82.30
81.93
81.65
81.33
80.93
80.52
80.02
79.50
79.00
78.50
78.00
77.53
77.07
76.72
76.35
75.95
75.57
75.05
74.53
73.95
73.35
72.75
72.17
71.60
70.97
70.55
70.17
69.77
69.30
68.90
68.53
68.13
67.85
67.57
67.28
67.03
66.82
66.58
66.35
66.25
66.13
66.02
65.88
65.67
65.42
65.13
64.88
64.68
64.45
64.17
63.87
63.58
63.32
63.10
62.85
62.63
62.57
62.50
62.45
62.48
62.52
62.63
62.68
62.87
63.07
63.30
63.55
63.82
64.08
64.45
64.78
65.08
65.38
65.67
65.95
66.27
66.60
67.02
67.45
67.97
68.52
69.07
69.68
70.32
70.97
71.40
71.80
72.23
72.72
73.12
73.55
73.97
74.45
75.02
75.75
76.52
77.25
77.93
78.65
79.40
80.18
80.97
81.78
82.65
83.53
84.38
