1571133129.000000, IBI
30.970168,0.890666
31.876459,0.906291
32.845253,0.968794
33.751545,0.906291
41.126883,0.734409
48.705354,0.843789
49.533517,0.828163
50.346055,0.812537
51.142966,0.796911
51.939878,0.796911
52.705538,0.765660
53.486823,0.781286
54.236858,0.750034
55.065021,0.828163
55.971312,0.906291
56.861978,0.890666
57.752644,0.890666
58.612058,0.859414
59.690232,1.078174
66.909312,0.890666
67.862481,0.953169
76.831642,0.906291
84.331985,0.781286
85.175774,0.843789
85.988311,0.812537
86.894602,0.906291
87.816519,0.921917
88.738437,0.921917
89.660354,0.921917
90.472891,0.812537
91.332305,0.859414
92.097965,0.765660
92.910503,0.812537
105.098561,0.984420
110.614438,0.828163
111.458227,0.843789
112.333267,0.875040
113.161430,0.828163
113.989593,0.828163
114.817755,0.828163
115.630293,0.812537
116.442830,0.812537
117.239741,0.796911
118.021027,0.781286
118.833564,0.812537
119.646101,0.812537
120.443013,0.796911
121.193047,0.750034
121.943082,0.750034
122.755619,0.812537
123.552530,0.796911
134.506157,0.875040
135.334320,0.828163
136.099980,0.765660
136.865640,0.765660
137.537545,0.671906
138.256328,0.718783
138.865731,0.609403
139.631391,0.765660
140.475180,0.843789
141.272091,0.796911
142.084629,0.812537
142.897166,0.812537
143.725329,0.828163
144.506614,0.781286
145.225397,0.718783
146.037935,0.812537
146.741092,0.703157
147.319243,0.578151
148.006775,0.687531
148.694306,0.687531
149.522469,0.828163
159.444798,0.859414
160.304213,0.859414
161.116750,0.812537
161.866784,0.750034
162.726198,0.859414
170.757816,0.671906
171.507850,0.750034
172.211008,0.703157
172.882913,0.671906
173.632948,0.750034
174.351731,0.718783
175.086139,0.734409
175.836174,0.750034
176.570582,0.734409
177.258114,0.687531
177.961271,0.703157
178.664428,0.703157
179.336334,0.671906
179.992614,0.656280
180.617642,0.625029
181.273922,0.656280
181.914577,0.640654
182.617734,0.703157
183.445897,0.828163
184.289685,0.843789
185.227228,0.937543
185.946011,0.718783
190.258709,0.671906
191.008743,0.750034
191.961912,0.953169
197.790303,0.953169
198.696595,0.906291
199.571635,0.875040
200.431049,0.859414
201.243587,0.812537
201.977995,0.734409
202.759281,0.781286
203.446812,0.687531
204.134344,0.687531
204.821875,0.687531
209.603344,0.640654
210.243999,0.640654
210.900279,0.656280
211.572184,0.671906
212.275342,0.703157
213.009750,0.734409
213.759784,0.750034
214.509819,0.750034
215.291105,0.781286
216.056765,0.765660
216.853676,0.796911
217.697465,0.843789
218.541253,0.843789
219.400668,0.859414
220.291333,0.890666
221.181999,0.890666
222.072665,0.890666
222.900828,0.828163
223.744617,0.843789
230.963697,0.812537
231.948117,0.984420
235.792043,0.781286
236.557703,0.765660
237.338989,0.781286
238.120275,0.781286
238.839057,0.718783
239.776600,0.937543
243.354889,0.843789
244.245555,0.890666
245.120595,0.875040
246.011261,0.890666
246.964429,0.953169
247.776967,0.812537
248.652007,0.875040
249.433292,0.781286
250.277081,0.843789
251.058367,0.781286
251.870904,0.812537
252.652190,0.781286
253.511604,0.859414
259.402499,0.734409
260.168159,0.765660
260.855690,0.687531
261.621350,0.765660
262.340133,0.718783
263.058916,0.718783
263.699570,0.640654
264.387102,0.687531
265.090259,0.703157
265.840293,0.750034
266.559076,0.718783
267.262233,0.703157
267.949765,0.687531
268.621671,0.671906
269.277951,0.656280
269.949857,0.671906
270.684265,0.734409
271.465551,0.781286
272.278088,0.812537
273.121877,0.843789
273.950040,0.828163
274.793828,0.843789
275.575114,0.781286
276.309523,0.734409
276.997054,0.687531
277.684586,0.687531
278.325240,0.640654
278.965894,0.640654
