1571132161.000000, 1571132161.000000, 1571132161.000000
32.000000, 32.000000, 32.000000
38,43,4
39,43,9
41,46,7
39,45,2
41,44,10
47,45,8
58,54,13
49,30,-6
46,46,-3
45,50,-3
33,47,-12
48,43,0
47,51,-7
49,37,0
44,39,-12
47,46,-11
36,46,-12
49,44,-4
36,47,-5
35,52,-9
46,46,-14
42,50,-14
42,50,-10
33,47,-5
41,52,-2
37,48,-4
36,51,1
37,46,2
36,47,-4
39,47,-4
37,36,-5
38,49,-7
46,46,-12
41,43,-8
43,47,-8
48,50,-20
46,43,-16
38,32,-4
40,51,-1
63,57,-4
30,45,-24
35,36,-23
56,46,3
70,54,9
55,47,3
37,35,-10
59,47,6
22,49,-6
83,7,-9
34,56,-32
37,71,-40
108,43,-67
33,34,-48
36,34,-49
41,26,-39
20,41,-28
30,23,-23
38,58,-22
40,47,-18
40,36,-17
46,34,-13
35,44,-18
37,41,-15
44,48,-18
47,40,-11
45,40,-17
40,40,-19
42,36,-17
37,37,-22
36,41,-26
41,34,-20
26,30,-29
33,33,-26
41,38,-28
44,42,-36
37,36,-28
43,24,-28
45,33,-29
39,29,-35
41,25,-36
43,32,-44
44,24,-44
45,18,-47
41,21,-55
34,19,-59
47,44,-48
22,14,-67
26,2,-63
19,10,-58
22,4,-56
22,4,-55
22,2,-55
24,0,-60
24,-1,-60
23,-1,-59
23,-1,-58
24,-1,-57
24,-1,-57
24,-1,-57
24,0,-58
23,-1,-58
22,0,-59
21,0,-58
22,0,-58
30,6,-55
22,1,-57
20,1,-60
22,3,-59
22,4,-58
21,5,-58
22,6,-59
21,8,-58
21,8,-59
22,8,-59
14,18,-59
20,11,-60
19,10,-58
12,8,-57
15,9,-64
14,11,-59
23,10,-58
20,9,-59
18,9,-59
18,10,-62
18,10,-60
19,10,-59
18,9,-57
17,9,-58
15,10,-60
15,9,-61
16,9,-62
15,9,-59
14,10,-60
19,7,-59
13,9,-59
12,9,-61
11,9,-61
11,9,-60
10,9,-61
10,9,-61
10,8,-61
10,8,-61
15,6,-60
11,8,-61
13,7,-60
8,8,-61
9,8,-61
10,8,-61
11,7,-61
8,8,-61
8,8,-61
7,8,-62
8,7,-62
9,7,-63
9,7,-61
9,7,-61
9,7,-62
9,6,-61
8,6,-61
8,7,-62
9,7,-61
10,7,-61
10,7,-61
10,6,-62
10,6,-62
11,6,-61
10,6,-62
9,6,-62
7,6,-61
7,6,-62
7,6,-62
7,6,-61
7,6,-61
7,5,-62
8,5,-62
8,5,-62
8,5,-61
8,5,-62
8,5,-62
8,5,-61
8,5,-62
8,5,-62
8,5,-62
8,5,-62
8,5,-62
9,5,-62
8,6,-62
9,6,-61
8,7,-61
8,7,-60
7,7,-61
8,6,-63
9,7,-61
9,7,-62
9,7,-61
9,7,-61
9,7,-61
12,6,-60
13,7,-61
7,7,-62
-3,10,-63
8,7,-62
7,8,-61
6,7,-63
5,7,-61
4,7,-61
5,6,-62
5,6,-61
5,5,-60
5,6,-63
5,6,-62
5,5,-62
5,5,-63
5,5,-62
5,5,-61
4,5,-62
5,5,-62
5,5,-62
5,5,-62
5,5,-62
5,5,-62
7,3,-62
7,4,-60
7,5,-63
3,6,-62
2,6,-62
3,6,-62
2,6,-62
3,6,-62
2,6,-62
3,6,-63
3,6,-62
3,6,-62
3,6,-62
4,6,-61
5,6,-62
5,6,-62
6,6,-62
7,6,-61
7,6,-62
8,6,-62
8,6,-62
8,6,-61
8,6,-61
9,6,-61
9,6,-61
13,7,-67
8,5,-63
7,4,-62
8,3,-63
7,3,-62
6,4,-61
6,4,-62
5,4,-61
5,4,-63
5,3,-63
4,3,-62
5,3,-62
5,3,-62
5,3,-62
5,4,-63
6,4,-61
6,4,-62
7,5,-62
8,4,-62
8,4,-62
8,3,-62
8,3,-63
9,4,-62
10,4,-61
11,4,-61
11,3,-61
11,4,-62
11,4,-60
10,4,-60
11,4,-63
11,4,-62
10,4,-58
11,5,-63
12,5,-61
13,6,-61
15,6,-63
9,5,-61
5,4,-62
7,5,-63
10,6,-62
11,7,-61
10,5,-60
10,4,-62
10,5,-63
12,5,-61
12,4,-62
4,22,-65
8,6,-59
11,10,-61
8,20,-57
23,9,-62
20,8,-66
7,15,-64
12,16,-55
20,16,-57
12,17,-68
6,18,-53
10,13,-55
22,20,-61
25,19,-58
22,18,-64
32,25,-61
40,22,-55
52,21,-45
58,29,-39
60,22,-27
65,29,-15
61,28,-16
52,27,-1
63,28,9
51,29,15
52,28,20
51,31,29
21,32,36
15,30,37
20,33,46
30,35,48
16,31,49
7,34,50
6,35,45
-18,37,47
1,39,52
1,34,51
-3,35,48
5,40,50
-3,36,48
-3,37,49
-7,46,46
-9,41,48
-6,44,51
0,51,51
-15,44,42
-11,46,42
-7,40,47
-15,39,43
-10,43,42
-11,44,48
-16,40,44
-13,40,45
-14,38,51
-15,41,50
-13,40,45
-19,38,44
-20,36,44
-19,36,48
-14,37,49
-23,35,43
-34,25,38
-28,39,51
-21,39,49
-25,37,47
-26,36,49
-24,33,49
-16,33,48
-16,38,49
-20,35,47
-24,33,47
-22,36,47
-24,35,49
-22,35,52
-25,34,49
-28,34,48
-24,35,47
-19,36,50
-19,34,50
-26,34,47
-24,35,47
-24,34,50
-24,36,50
-23,31,48
-21,32,51
-21,33,50
-20,36,51
-21,36,50
-26,36,50
-25,30,51
-24,34,50
-23,33,49
-20,35,48
-21,29,45
-22,35,45
-32,32,47
-24,24,46
-30,31,47
-21,33,52
-21,34,53
-23,30,52
-24,33,53
-23,32,55
-25,29,51
-25,32,52
-25,31,51
-25,29,50
-24,31,49
-26,30,48
-25,33,49
-24,29,51
-25,27,50
-24,32,48
-26,30,50
-23,31,50
-23,31,50
-26,34,50
-16,32,54
-16,34,54
-21,32,50
-17,32,52
-17,31,51
-23,25,51
-18,33,53
-13,33,52
-22,34,50
-18,34,52
-18,34,51
-18,32,51
-18,33,52
-18,32,51
-19,31,51
-15,35,54
-16,31,53
-16,33,52
-15,34,52
-14,37,53
-15,36,52
-16,24,54
-21,31,54
-18,26,52
-18,32,54
-16,34,54
-17,29,54
-20,28,53
-15,26,54
-12,25,52
-6,32,54
-8,27,51
-7,35,54
-9,29,53
2,30,59
4,29,59
5,28,54
8,33,56
7,32,55
10,30,49
18,29,53
30,29,54
42,24,54
12,26,41
30,41,52
31,36,48
22,41,42
22,37,43
20,38,45
16,39,43
12,35,46
10,38,46
38,27,61
-2,40,35
23,30,49
18,52,50
21,38,51
18,45,44
14,51,43
25,30,48
18,50,44
22,46,42
28,41,47
24,38,44
26,41,42
31,19,38
39,27,51
29,58,39
34,45,40
30,38,39
28,41,42
22,45,39
25,48,37
26,43,39
23,37,41
23,34,45
18,34,38
21,35,39
15,48,46
21,28,58
27,28,52
12,34,43
8,42,44
13,34,43
10,33,44
24,38,54
19,27,42
22,32,44
26,32,50
31,35,54
5,33,60
8,34,62
7,29,63
-8,29,68
-10,26,67
1,25,60
2,24,62
-9,19,61
-5,8,58
5,13,59
-5,15,60
-8,14,62
7,13,65
-8,16,64
-13,17,65
-7,18,61
-7,25,56
-5,28,60
-8,22,62
-10,15,64
-13,11,60
-14,11,62
-16,5,60
-23,4,61
-16,11,64
-21,7,60
-17,9,57
0,1,61
3,0,61
13,4,51
21,5,49
13,7,65
15,8,69
22,10,63
27,4,65
28,1,67
25,2,58
29,1,57
31,4,58
26,4,49
29,4,53
24,15,58
8,13,56
-5,6,58
21,-3,70
15,-1,72
6,-3,72
5,-3,70
23,-8,71
10,4,57
10,5,60
12,9,58
9,16,59
13,17,55
16,16,55
13,15,52
-12,-4,53
29,21,67
28,11,55
11,11,51
40,9,54
36,10,46
28,3,47
29,-4,36
45,-5,30
71,4,45
56,3,43
53,-2,49
47,-6,48
56,0,37
80,17,60
79,25,57
69,31,46
65,36,49
40,38,33
42,36,23
29,37,19
14,38,14
20,43,14
10,45,18
7,42,26
2,39,31
-12,41,24
-14,44,19
-5,101,21
-7,58,36
4,45,20
8,65,21
6,62,25
3,57,28
4,58,29
